epoch,mpe-simple-tag-v1_tarmac_no_mFalse_vTrue_ming - episode_return,mpe-simple-tag-v1_tarmac_no_mFalse_vTrue_ming - episode_return__MIN,mpe-simple-tag-v1_tarmac_no_mFalse_vTrue_ming - episode_return__MAX,mpe-simple-tag-v1_tiecomm_no_mFalse_vTrue_ming - episode_return,mpe-simple-tag-v1_tiecomm_no_mFalse_vTrue_ming - episode_return__MIN,mpe-simple-tag-v1_tiecomm_no_mFalse_vTrue_ming - episode_return__MAX,mpe-simple-tag-v1_commnet_no_mFalse_vTrue_ming - episode_return,mpe-simple-tag-v1_commnet_no_mFalse_vTrue_ming - episode_return__MIN,mpe-simple-tag-v1_commnet_no_mFalse_vTrue_ming - episode_return__MAX,mpe-simple-tag-v1_ic3net_no_mFalse_vTrue_ming - episode_return,mpe-simple-tag-v1_ic3net_no_mFalse_vTrue_ming - episode_return__MIN,mpe-simple-tag-v1_ic3net_no_mFalse_vTrue_ming - episode_return__MAX,mpe-simple-tag-v1_magic_no_mFalse_vTrue_ming - episode_return,mpe-simple-tag-v1_magic_no_mFalse_vTrue_ming - episode_return__MIN,mpe-simple-tag-v1_magic_no_mFalse_vTrue_ming - episode_return__MAX,mpe-simple-tag-v1_teamcomm_no_mFalse_vTrue_ming - episode_return,mpe-simple-tag-v1_teamcomm_no_mFalse_vTrue_ming - episode_return__MIN,mpe-simple-tag-v1_teamcomm_no_mFalse_vTrue_ming - episode_return__MAX
600,358.2105263,358.2105263,358.2105263,364.2631579,364.2631579,364.2631579,291.8421053,291.8421053,291.8421053,141.3684211,141.3684211,141.3684211,446.7894737,446.7894737,446.7894737,34.89473684,34.89473684,34.89473684
601,325.5263158,325.5263158,325.5263158,322.2631579,322.2631579,322.2631579,346.1578947,346.1578947,346.1578947,133.7894737,133.7894737,133.7894737,293.5789474,293.5789474,293.5789474,112.7894737,112.7894737,112.7894737
602,283.6842105,283.6842105,283.6842105,384.7894737,384.7894737,384.7894737,404.4736842,404.4736842,404.4736842,145,145,145,243.3157895,243.3157895,243.3157895,259.5789474,259.5789474,259.5789474
603,355.5263158,355.5263158,355.5263158,418.7368421,418.7368421,418.7368421,356.4736842,356.4736842,356.4736842,139.4210526,139.4210526,139.4210526,242.9473684,242.9473684,242.9473684,57.68421053,57.68421053,57.68421053
604,363.7368421,363.7368421,363.7368421,311.5263158,311.5263158,311.5263158,348.0526316,348.0526316,348.0526316,130.3684211,130.3684211,130.3684211,325,325,325,266.4736842,266.4736842,266.4736842
605,414.4210526,414.4210526,414.4210526,326.6842105,326.6842105,326.6842105,331.4210526,331.4210526,331.4210526,162.8421053,162.8421053,162.8421053,301.5263158,301.5263158,301.5263158,113.1052632,113.1052632,113.1052632
606,366.2105263,366.2105263,366.2105263,334.0526316,334.0526316,334.0526316,272.3684211,272.3684211,272.3684211,160.8947368,160.8947368,160.8947368,279.1578947,279.1578947,279.1578947,54.68421053,54.68421053,54.68421053
607,372.2105263,372.2105263,372.2105263,322.3684211,322.3684211,322.3684211,230.0526316,230.0526316,230.0526316,145.1578947,145.1578947,145.1578947,281.9473684,281.9473684,281.9473684,231.4736842,231.4736842,231.4736842
608,365.8947368,365.8947368,365.8947368,321.2631579,321.2631579,321.2631579,345.6842105,345.6842105,345.6842105,143.4736842,143.4736842,143.4736842,233.7368421,233.7368421,233.7368421,341.4210526,341.4210526,341.4210526
609,341.2631579,341.2631579,341.2631579,338.9473684,338.9473684,338.9473684,175.8947368,175.8947368,175.8947368,113.1578947,113.1578947,113.1578947,464.2105263,464.2105263,464.2105263,225,225,225
610,343.6315789,343.6315789,343.6315789,486.2105263,486.2105263,486.2105263,256.4736842,256.4736842,256.4736842,169.2631579,169.2631579,169.2631579,344.8421053,344.8421053,344.8421053,196.1578947,196.1578947,196.1578947
611,393.7894737,393.7894737,393.7894737,221.1578947,221.1578947,221.1578947,310.6842105,310.6842105,310.6842105,104.8947368,104.8947368,104.8947368,337.4210526,337.4210526,337.4210526,85.36842105,85.36842105,85.36842105
612,418.4210526,418.4210526,418.4210526,424.3157895,424.3157895,424.3157895,368.3684211,368.3684211,368.3684211,145.5263158,145.5263158,145.5263158,284,284,284,201.5789474,201.5789474,201.5789474
613,323.0526316,323.0526316,323.0526316,276.3157895,276.3157895,276.3157895,353.8947368,353.8947368,353.8947368,99.31578947,99.31578947,99.31578947,289,289,289,201,201,201
614,338.8947368,338.8947368,338.8947368,256.1578947,256.1578947,256.1578947,245.2631579,245.2631579,245.2631579,141.2105263,141.2105263,141.2105263,294.6315789,294.6315789,294.6315789,126.2631579,126.2631579,126.2631579
615,485.2105263,485.2105263,485.2105263,213.4736842,213.4736842,213.4736842,277.2105263,277.2105263,277.2105263,83.10526316,83.10526316,83.10526316,316.9473684,316.9473684,316.9473684,467.7894737,467.7894737,467.7894737
616,403.2631579,403.2631579,403.2631579,337.8421053,337.8421053,337.8421053,341.2631579,341.2631579,341.2631579,116.7894737,116.7894737,116.7894737,333.6842105,333.6842105,333.6842105,195.7368421,195.7368421,195.7368421
617,322.8947368,322.8947368,322.8947368,252.4736842,252.4736842,252.4736842,276.8947368,276.8947368,276.8947368,186.7894737,186.7894737,186.7894737,312.5789474,312.5789474,312.5789474,473.6315789,473.6315789,473.6315789
618,402.1052632,402.1052632,402.1052632,362.2631579,362.2631579,362.2631579,336,336,336,110.8421053,110.8421053,110.8421053,190.8421053,190.8421053,190.8421053,298.4736842,298.4736842,298.4736842
619,261.1052632,261.1052632,261.1052632,304.4736842,304.4736842,304.4736842,240.8421053,240.8421053,240.8421053,169.3157895,169.3157895,169.3157895,370.1052632,370.1052632,370.1052632,444.1578947,444.1578947,444.1578947
620,361.6315789,361.6315789,361.6315789,280,280,280,280.2631579,280.2631579,280.2631579,122.6842105,122.6842105,122.6842105,305,305,305,511.3157895,511.3157895,511.3157895
621,437.9473684,437.9473684,437.9473684,328.7894737,328.7894737,328.7894737,229.2105263,229.2105263,229.2105263,92.26315789,92.26315789,92.26315789,366.6842105,366.6842105,366.6842105,390.1052632,390.1052632,390.1052632
622,360.8421053,360.8421053,360.8421053,397.2631579,397.2631579,397.2631579,318.4736842,318.4736842,318.4736842,104.6315789,104.6315789,104.6315789,328.1578947,328.1578947,328.1578947,344.1578947,344.1578947,344.1578947
623,367.2631579,367.2631579,367.2631579,336.8421053,336.8421053,336.8421053,314.5263158,314.5263158,314.5263158,131.4210526,131.4210526,131.4210526,335.8947368,335.8947368,335.8947368,227.7368421,227.7368421,227.7368421
624,347.4736842,347.4736842,347.4736842,342.8421053,342.8421053,342.8421053,334.1052632,334.1052632,334.1052632,121.7368421,121.7368421,121.7368421,292.2105263,292.2105263,292.2105263,543.6842105,543.6842105,543.6842105
625,383.5789474,383.5789474,383.5789474,427.6842105,427.6842105,427.6842105,357.5263158,357.5263158,357.5263158,115.7368421,115.7368421,115.7368421,256.0526316,256.0526316,256.0526316,424.1578947,424.1578947,424.1578947
626,350.0526316,350.0526316,350.0526316,367.1578947,367.1578947,367.1578947,240.1578947,240.1578947,240.1578947,104.6315789,104.6315789,104.6315789,345.6842105,345.6842105,345.6842105,289.1052632,289.1052632,289.1052632
627,344.3157895,344.3157895,344.3157895,214.9473684,214.9473684,214.9473684,237.3684211,237.3684211,237.3684211,126.4210526,126.4210526,126.4210526,152.3684211,152.3684211,152.3684211,322.2105263,322.2105263,322.2105263
628,387.1052632,387.1052632,387.1052632,313,313,313,208.4736842,208.4736842,208.4736842,141.0526316,141.0526316,141.0526316,270.1578947,270.1578947,270.1578947,315.7894737,315.7894737,315.7894737
629,361.3684211,361.3684211,361.3684211,378.2105263,378.2105263,378.2105263,225,225,225,178.6315789,178.6315789,178.6315789,259.1052632,259.1052632,259.1052632,324.9473684,324.9473684,324.9473684
630,395.6842105,395.6842105,395.6842105,227.2631579,227.2631579,227.2631579,217.9473684,217.9473684,217.9473684,96.73684211,96.73684211,96.73684211,383.2631579,383.2631579,383.2631579,418,418,418
631,312.2105263,312.2105263,312.2105263,292.6315789,292.6315789,292.6315789,218.5789474,218.5789474,218.5789474,118.1052632,118.1052632,118.1052632,363.1578947,363.1578947,363.1578947,339.9473684,339.9473684,339.9473684
632,282.1052632,282.1052632,282.1052632,299.6842105,299.6842105,299.6842105,238.3157895,238.3157895,238.3157895,126,126,126,403.1578947,403.1578947,403.1578947,379.6842105,379.6842105,379.6842105
633,288.1052632,288.1052632,288.1052632,359.7368421,359.7368421,359.7368421,317.8947368,317.8947368,317.8947368,124.2105263,124.2105263,124.2105263,386.6315789,386.6315789,386.6315789,301.4210526,301.4210526,301.4210526
634,439.4736842,439.4736842,439.4736842,344.5789474,344.5789474,344.5789474,249.8421053,249.8421053,249.8421053,98.68421053,98.68421053,98.68421053,374.5789474,374.5789474,374.5789474,196.8947368,196.8947368,196.8947368
635,327.1578947,327.1578947,327.1578947,318.2631579,318.2631579,318.2631579,285.2631579,285.2631579,285.2631579,61.89473684,61.89473684,61.89473684,363.1052632,363.1052632,363.1052632,472.8947368,472.8947368,472.8947368
636,427.1052632,427.1052632,427.1052632,348.1052632,348.1052632,348.1052632,298.3684211,298.3684211,298.3684211,110.8421053,110.8421053,110.8421053,205.4736842,205.4736842,205.4736842,255.4736842,255.4736842,255.4736842
637,331,331,331,420.7368421,420.7368421,420.7368421,281.6842105,281.6842105,281.6842105,126.6315789,126.6315789,126.6315789,379.3157895,379.3157895,379.3157895,199.4736842,199.4736842,199.4736842
638,362.3684211,362.3684211,362.3684211,352.3157895,352.3157895,352.3157895,124.3684211,124.3684211,124.3684211,143.9473684,143.9473684,143.9473684,232.3157895,232.3157895,232.3157895,393.5263158,393.5263158,393.5263158
639,315.7368421,315.7368421,315.7368421,343.7368421,343.7368421,343.7368421,224.5263158,224.5263158,224.5263158,157.7894737,157.7894737,157.7894737,357.4210526,357.4210526,357.4210526,395.1052632,395.1052632,395.1052632
640,245.3684211,245.3684211,245.3684211,325.3157895,325.3157895,325.3157895,222.8421053,222.8421053,222.8421053,153.9473684,153.9473684,153.9473684,195.2105263,195.2105263,195.2105263,438.9473684,438.9473684,438.9473684
641,438.9473684,438.9473684,438.9473684,305.7894737,305.7894737,305.7894737,186.2631579,186.2631579,186.2631579,162.5789474,162.5789474,162.5789474,250.3684211,250.3684211,250.3684211,378.0526316,378.0526316,378.0526316
642,375.3684211,375.3684211,375.3684211,406.1578947,406.1578947,406.1578947,193.4736842,193.4736842,193.4736842,154.5263158,154.5263158,154.5263158,306.7368421,306.7368421,306.7368421,406.5263158,406.5263158,406.5263158
643,432.8421053,432.8421053,432.8421053,351.6842105,351.6842105,351.6842105,178.4210526,178.4210526,178.4210526,140.4210526,140.4210526,140.4210526,291.8947368,291.8947368,291.8947368,440.3157895,440.3157895,440.3157895
644,305.1578947,305.1578947,305.1578947,272.2631579,272.2631579,272.2631579,299.5789474,299.5789474,299.5789474,94.89473684,94.89473684,94.89473684,340.0526316,340.0526316,340.0526316,392.5263158,392.5263158,392.5263158
645,299.2105263,299.2105263,299.2105263,362.1578947,362.1578947,362.1578947,165.6315789,165.6315789,165.6315789,208.0526316,208.0526316,208.0526316,260.1578947,260.1578947,260.1578947,270,270,270
646,296.1578947,296.1578947,296.1578947,301.6315789,301.6315789,301.6315789,295.8421053,295.8421053,295.8421053,222.5263158,222.5263158,222.5263158,275,275,275,206.7894737,206.7894737,206.7894737
647,338,338,338,434.6842105,434.6842105,434.6842105,207.2105263,207.2105263,207.2105263,142.0526316,142.0526316,142.0526316,326.5263158,326.5263158,326.5263158,388.0526316,388.0526316,388.0526316
648,354.8421053,354.8421053,354.8421053,375.5789474,375.5789474,375.5789474,260.7894737,260.7894737,260.7894737,106.4736842,106.4736842,106.4736842,379.1052632,379.1052632,379.1052632,310.1578947,310.1578947,310.1578947
649,331.4210526,331.4210526,331.4210526,441.4210526,441.4210526,441.4210526,159.0526316,159.0526316,159.0526316,90.31578947,90.31578947,90.31578947,259.3157895,259.3157895,259.3157895,334.8421053,334.8421053,334.8421053
650,345.4210526,345.4210526,345.4210526,391.2105263,391.2105263,391.2105263,205.6315789,205.6315789,205.6315789,102.2105263,102.2105263,102.2105263,255.5789474,255.5789474,255.5789474,407.6842105,407.6842105,407.6842105
651,412.3684211,412.3684211,412.3684211,362.1052632,362.1052632,362.1052632,308.0526316,308.0526316,308.0526316,164.3157895,164.3157895,164.3157895,335.8421053,335.8421053,335.8421053,513.3684211,513.3684211,513.3684211
652,379.6842105,379.6842105,379.6842105,408.2631579,408.2631579,408.2631579,276.8421053,276.8421053,276.8421053,142.4210526,142.4210526,142.4210526,151.9473684,151.9473684,151.9473684,633.8421053,633.8421053,633.8421053
653,403.2105263,403.2105263,403.2105263,403.6842105,403.6842105,403.6842105,237.9473684,237.9473684,237.9473684,79.15789474,79.15789474,79.15789474,343.7894737,343.7894737,343.7894737,377.8947368,377.8947368,377.8947368
654,346.5263158,346.5263158,346.5263158,431.2105263,431.2105263,431.2105263,287.3157895,287.3157895,287.3157895,141.2631579,141.2631579,141.2631579,329.7368421,329.7368421,329.7368421,378.9473684,378.9473684,378.9473684
655,280.8421053,280.8421053,280.8421053,324.2631579,324.2631579,324.2631579,297,297,297,152,152,152,333.5789474,333.5789474,333.5789474,323.3157895,323.3157895,323.3157895
656,360.8421053,360.8421053,360.8421053,387.8421053,387.8421053,387.8421053,309.3157895,309.3157895,309.3157895,146.1578947,146.1578947,146.1578947,313.3157895,313.3157895,313.3157895,462.7368421,462.7368421,462.7368421
657,336.7368421,336.7368421,336.7368421,349.4210526,349.4210526,349.4210526,307.6315789,307.6315789,307.6315789,104.8421053,104.8421053,104.8421053,337.5263158,337.5263158,337.5263158,244.2631579,244.2631579,244.2631579
658,461.3157895,461.3157895,461.3157895,397.3157895,397.3157895,397.3157895,260.5789474,260.5789474,260.5789474,233.2631579,233.2631579,233.2631579,396.2105263,396.2105263,396.2105263,618.8947368,618.8947368,618.8947368
659,418.1578947,418.1578947,418.1578947,486.5263158,486.5263158,486.5263158,367.5263158,367.5263158,367.5263158,171.1052632,171.1052632,171.1052632,289.7894737,289.7894737,289.7894737,485.7368421,485.7368421,485.7368421
660,362.2631579,362.2631579,362.2631579,441.4736842,441.4736842,441.4736842,305,305,305,193.5263158,193.5263158,193.5263158,367.0526316,367.0526316,367.0526316,559.2631579,559.2631579,559.2631579
661,339,339,339,433.1052632,433.1052632,433.1052632,240.7894737,240.7894737,240.7894737,203.2105263,203.2105263,203.2105263,416.4210526,416.4210526,416.4210526,370.8421053,370.8421053,370.8421053
662,343.6315789,343.6315789,343.6315789,508,508,508,358.4736842,358.4736842,358.4736842,176.1578947,176.1578947,176.1578947,305.1578947,305.1578947,305.1578947,248.3684211,248.3684211,248.3684211
663,408.6842105,408.6842105,408.6842105,591.3157895,591.3157895,591.3157895,257.1052632,257.1052632,257.1052632,139.4210526,139.4210526,139.4210526,285.1052632,285.1052632,285.1052632,284.6842105,284.6842105,284.6842105
664,312.4736842,312.4736842,312.4736842,498.3684211,498.3684211,498.3684211,297.5789474,297.5789474,297.5789474,126.3684211,126.3684211,126.3684211,270.2105263,270.2105263,270.2105263,389.2105263,389.2105263,389.2105263
665,418.1052632,418.1052632,418.1052632,296.2631579,296.2631579,296.2631579,340.5263158,340.5263158,340.5263158,190.2631579,190.2631579,190.2631579,354.3684211,354.3684211,354.3684211,522.6315789,522.6315789,522.6315789
666,367.1578947,367.1578947,367.1578947,526.4736842,526.4736842,526.4736842,273.9473684,273.9473684,273.9473684,108.3684211,108.3684211,108.3684211,229.9473684,229.9473684,229.9473684,575.8947368,575.8947368,575.8947368
667,331.7894737,331.7894737,331.7894737,469.6842105,469.6842105,469.6842105,309.8421053,309.8421053,309.8421053,154.7894737,154.7894737,154.7894737,275.6842105,275.6842105,275.6842105,538.8947368,538.8947368,538.8947368
668,465.3684211,465.3684211,465.3684211,418.2631579,418.2631579,418.2631579,244.7894737,244.7894737,244.7894737,148.8421053,148.8421053,148.8421053,417,417,417,674.5789474,674.5789474,674.5789474
669,413.1578947,413.1578947,413.1578947,343.1578947,343.1578947,343.1578947,329.5789474,329.5789474,329.5789474,176.7894737,176.7894737,176.7894737,267.6315789,267.6315789,267.6315789,663.1052632,663.1052632,663.1052632
670,390,390,390,253.4736842,253.4736842,253.4736842,339.3157895,339.3157895,339.3157895,144.3684211,144.3684211,144.3684211,355.8421053,355.8421053,355.8421053,571.2631579,571.2631579,571.2631579
671,370.7894737,370.7894737,370.7894737,402.5263158,402.5263158,402.5263158,360.7894737,360.7894737,360.7894737,157.4736842,157.4736842,157.4736842,367.9473684,367.9473684,367.9473684,576.0526316,576.0526316,576.0526316
672,371.9473684,371.9473684,371.9473684,388,388,388,377.2105263,377.2105263,377.2105263,173.2105263,173.2105263,173.2105263,474.8947368,474.8947368,474.8947368,656.8947368,656.8947368,656.8947368
673,305.6842105,305.6842105,305.6842105,497.0526316,497.0526316,497.0526316,387.5263158,387.5263158,387.5263158,102.0526316,102.0526316,102.0526316,405.0526316,405.0526316,405.0526316,586.5263158,586.5263158,586.5263158
674,388.7894737,388.7894737,388.7894737,301.6842105,301.6842105,301.6842105,361.4736842,361.4736842,361.4736842,137.6842105,137.6842105,137.6842105,385.7894737,385.7894737,385.7894737,527.4736842,527.4736842,527.4736842
675,414,414,414,386.2631579,386.2631579,386.2631579,206.7894737,206.7894737,206.7894737,181.8421053,181.8421053,181.8421053,324.5789474,324.5789474,324.5789474,547.9473684,547.9473684,547.9473684
676,380.5263158,380.5263158,380.5263158,528.1578947,528.1578947,528.1578947,321.8947368,321.8947368,321.8947368,125,125,125,163.8421053,163.8421053,163.8421053,507.1052632,507.1052632,507.1052632
677,382.6315789,382.6315789,382.6315789,354.5263158,354.5263158,354.5263158,364.2631579,364.2631579,364.2631579,176.4736842,176.4736842,176.4736842,332.3684211,332.3684211,332.3684211,788.5789474,788.5789474,788.5789474
678,365.6842105,365.6842105,365.6842105,424.5789474,424.5789474,424.5789474,281,281,281,118.6315789,118.6315789,118.6315789,121.5789474,121.5789474,121.5789474,657.4210526,657.4210526,657.4210526
679,332.1578947,332.1578947,332.1578947,329.1052632,329.1052632,329.1052632,384.5789474,384.5789474,384.5789474,178.6315789,178.6315789,178.6315789,449.1052632,449.1052632,449.1052632,659.8947368,659.8947368,659.8947368
680,299.4210526,299.4210526,299.4210526,376.2105263,376.2105263,376.2105263,295.3684211,295.3684211,295.3684211,189.1578947,189.1578947,189.1578947,268.6315789,268.6315789,268.6315789,602.3684211,602.3684211,602.3684211
681,332.5263158,332.5263158,332.5263158,374.7894737,374.7894737,374.7894737,290.1578947,290.1578947,290.1578947,220.5263158,220.5263158,220.5263158,270.3157895,270.3157895,270.3157895,596.5789474,596.5789474,596.5789474
682,357.8421053,357.8421053,357.8421053,337.4210526,337.4210526,337.4210526,262,262,262,127.3684211,127.3684211,127.3684211,364.7894737,364.7894737,364.7894737,423.3684211,423.3684211,423.3684211
683,383.7894737,383.7894737,383.7894737,471.4210526,471.4210526,471.4210526,254.5789474,254.5789474,254.5789474,160.1578947,160.1578947,160.1578947,377.8421053,377.8421053,377.8421053,539.5263158,539.5263158,539.5263158
684,372.2105263,372.2105263,372.2105263,325.6842105,325.6842105,325.6842105,373.5263158,373.5263158,373.5263158,165.7894737,165.7894737,165.7894737,302.9473684,302.9473684,302.9473684,740.5263158,740.5263158,740.5263158
685,257.4736842,257.4736842,257.4736842,316.4210526,316.4210526,316.4210526,335.6315789,335.6315789,335.6315789,123.8947368,123.8947368,123.8947368,344.8421053,344.8421053,344.8421053,667.8947368,667.8947368,667.8947368
686,406.3684211,406.3684211,406.3684211,467.3684211,467.3684211,467.3684211,387.8421053,387.8421053,387.8421053,144.7894737,144.7894737,144.7894737,230.6842105,230.6842105,230.6842105,728.8947368,728.8947368,728.8947368
