"Step","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_4_336figure3 - episode_return","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_4_336figure3 - episode_return__MIN","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_4_336figure3 - episode_return__MAX","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_3_336figure3 - episode_return","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_3_336figure3 - episode_return__MIN","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_3_336figure3 - episode_return__MAX","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_2_336figure3 - episode_return","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_2_336figure3 - episode_return__MIN","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_2_336figure3 - episode_return__MAX","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_1_336figure3 - episode_return","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_1_336figure3 - episode_return__MIN","mpe_mpe-large-spread-v2_ac_att_noise_JAMMAS_1_336figure3 - episode_return__MAX"
"859","-603.1","-603.1","-603.1","-462.7","-462.7","-462.7","-492.7","-492.7","-492.7","-613.5","-613.5","-613.5"
"860","-667.6","-667.6","-667.6","-486.6","-486.6","-486.6","-539.3","-539.3","-539.3","-679.5","-679.5","-679.5"
"861","-595.7","-595.7","-595.7","-513.1","-513.1","-513.1","-503.7","-503.7","-503.7","-591.4","-591.4","-591.4"
"862","-638.2","-638.2","-638.2","-530.6","-530.6","-530.6","-498.8","-498.8","-498.8","-742.2","-742.2","-742.2"
"863","-643.4","-643.4","-643.4","-525.8","-525.8","-525.8","-481.2","-481.2","-481.2","-598.1","-598.1","-598.1"
"864","-631.6","-631.6","-631.6","-498.1","-498.1","-498.1","-515.6","-515.6","-515.6","-656.7","-656.7","-656.7"
"865","-605.1","-605.1","-605.1","-515","-515","-515","-498.5","-498.5","-498.5","-742.5","-742.5","-742.5"
"866","-569.4","-569.4","-569.4","-445.9","-445.9","-445.9","-462.2","-462.2","-462.2","-642.4","-642.4","-642.4"
"867","-568.6","-568.6","-568.6","-532.2","-532.2","-532.2","-461.2","-461.2","-461.2","-645.5","-645.5","-645.5"
"868","-635.6","-635.6","-635.6","-474.6","-474.6","-474.6","-495.3","-495.3","-495.3","-631","-631","-631"
"869","-590.9","-590.9","-590.9","-457.4","-457.4","-457.4","-442.3","-442.3","-442.3","-609.3","-609.3","-609.3"
"870","-612.7","-612.7","-612.7","-493.4","-493.4","-493.4","-480.8","-480.8","-480.8","-638.1","-638.1","-638.1"
"871","-590.8","-590.8","-590.8","-475.4","-475.4","-475.4","-564.6","-564.6","-564.6","-604.1","-604.1","-604.1"
"872","-602.5","-602.5","-602.5","-463.7","-463.7","-463.7","-524.6","-524.6","-524.6","-663.2","-663.2","-663.2"
"873","-669.3","-669.3","-669.3","-542.8","-542.8","-542.8","-556.6","-556.6","-556.6","-651.2","-651.2","-651.2"
"874","-551.1","-551.1","-551.1","-467.1","-467.1","-467.1","-508.2","-508.2","-508.2","-709.3","-709.3","-709.3"
"875","-577.3","-577.3","-577.3","-434.2","-434.2","-434.2","-478.2","-478.2","-478.2","-642","-642","-642"
"876","-651","-651","-651","-442.8","-442.8","-442.8","-475.5","-475.5","-475.5","-576.8","-576.8","-576.8"
"877","-544.6","-544.6","-544.6","-464.2","-464.2","-464.2","-528.3","-528.3","-528.3","-659.5","-659.5","-659.5"
"878","-565.5","-565.5","-565.5","-505.6","-505.6","-505.6","-552.7","-552.7","-552.7","-739.9","-739.9","-739.9"
"879","-751.6","-751.6","-751.6","-503","-503","-503","-484.8","-484.8","-484.8","-574.6","-574.6","-574.6"
"880","-629.8","-629.8","-629.8","-526.2","-526.2","-526.2","-532.7","-532.7","-532.7","-641","-641","-641"
"881","-682.5","-682.5","-682.5","-519.5","-519.5","-519.5","-516.9","-516.9","-516.9","-666","-666","-666"
"882","-637.5","-637.5","-637.5","-444.4","-444.4","-444.4","-508.3","-508.3","-508.3","-681.8","-681.8","-681.8"
"883","-645.8","-645.8","-645.8","-495.3","-495.3","-495.3","-402.1","-402.1","-402.1","-605.5","-605.5","-605.5"
"884","-642.8","-642.8","-642.8","-462.4","-462.4","-462.4","-477.1","-477.1","-477.1","-616","-616","-616"
"885","-700.3","-700.3","-700.3","-476.6","-476.6","-476.6","-462.3","-462.3","-462.3","-608","-608","-608"
"886","-700.5","-700.5","-700.5","-465.4","-465.4","-465.4","-554.3","-554.3","-554.3","-678","-678","-678"
"887","-649.5","-649.5","-649.5","-437.2","-437.2","-437.2","-523.2","-523.2","-523.2","-670.6","-670.6","-670.6"
"888","-566.5","-566.5","-566.5","-487.3","-487.3","-487.3","-470.6","-470.6","-470.6","-629.8","-629.8","-629.8"
"889","-630.3","-630.3","-630.3","-498.1","-498.1","-498.1","-480.9","-480.9","-480.9","-574.9","-574.9","-574.9"
"890","-709.4","-709.4","-709.4","-432.2","-432.2","-432.2","-506.9","-506.9","-506.9","-619.7","-619.7","-619.7"
"891","-573.9","-573.9","-573.9","-430.1","-430.1","-430.1","-506.8","-506.8","-506.8","-603.4","-603.4","-603.4"
"892","-636.7","-636.7","-636.7","-475.3","-475.3","-475.3","-444.9","-444.9","-444.9","-627.5","-627.5","-627.5"
"893","-659.7","-659.7","-659.7","-523.2","-523.2","-523.2","-429.9","-429.9","-429.9","-606.2","-606.2","-606.2"
"894","-631","-631","-631","-462.6","-462.6","-462.6","-439","-439","-439","-664.6","-664.6","-664.6"
"895","-612.1","-612.1","-612.1","-466.1","-466.1","-466.1","-473.6","-473.6","-473.6","-700.9","-700.9","-700.9"
"896","-506.3","-506.3","-506.3","-482.9","-482.9","-482.9","-502.2","-502.2","-502.2","-621.6","-621.6","-621.6"
"897","-638.6","-638.6","-638.6","-455.4","-455.4","-455.4","-462.3","-462.3","-462.3","-624","-624","-624"
"898","-553.8","-553.8","-553.8","-484","-484","-484","-457.1","-457.1","-457.1","-603.8","-603.8","-603.8"
"899","-611.2","-611.2","-611.2","-448.5","-448.5","-448.5","-416.9","-416.9","-416.9","-617.2","-617.2","-617.2"
"900","-680.9","-680.9","-680.9","-515.9","-515.9","-515.9","-524.5","-524.5","-524.5","-618.5","-618.5","-618.5"
"901","-559.2","-559.2","-559.2","-501.2","-501.2","-501.2","-426.7","-426.7","-426.7","-617.7","-617.7","-617.7"
"902","-609.5","-609.5","-609.5","-485.5","-485.5","-485.5","-439.9","-439.9","-439.9","-585.7","-585.7","-585.7"
"903","-630.2","-630.2","-630.2","-495.5","-495.5","-495.5","-540.1","-540.1","-540.1","-800.2","-800.2","-800.2"
"904","-612.7","-612.7","-612.7","-435.4","-435.4","-435.4","-491.5","-491.5","-491.5","-652.7","-652.7","-652.7"
"905","-582.1","-582.1","-582.1","-466.1","-466.1","-466.1","-522.9","-522.9","-522.9","-679.2","-679.2","-679.2"
"906","-680.8","-680.8","-680.8","-477.1","-477.1","-477.1","-428.1","-428.1","-428.1","-548.4","-548.4","-548.4"
"907","-611.2","-611.2","-611.2","-422.4","-422.4","-422.4","-478","-478","-478","-660.5","-660.5","-660.5"
"908","-711","-711","-711","-461.9","-461.9","-461.9","-480","-480","-480","-644.3","-644.3","-644.3"
"909","-684.7","-684.7","-684.7","-435.6","-435.6","-435.6","-553.4","-553.4","-553.4","-659.9","-659.9","-659.9"
"910","-596.2","-596.2","-596.2","-472.9","-472.9","-472.9","-578.7","-578.7","-578.7","-606","-606","-606"
"911","-656.8","-656.8","-656.8","-520.8","-520.8","-520.8","-481.3","-481.3","-481.3","-630.3","-630.3","-630.3"
"912","-657.7","-657.7","-657.7","-520.5","-520.5","-520.5","-481.3","-481.3","-481.3","-665","-665","-665"
"913","-628.9","-628.9","-628.9","-442.1","-442.1","-442.1","-455.8","-455.8","-455.8","-661.8","-661.8","-661.8"
"914","-639.5","-639.5","-639.5","-472.5","-472.5","-472.5","-546.1","-546.1","-546.1","-671","-671","-671"
"915","-652.5","-652.5","-652.5","-454.1","-454.1","-454.1","-486.4","-486.4","-486.4","-619.1","-619.1","-619.1"
"916","-579.8","-579.8","-579.8","-522.3","-522.3","-522.3","-471.5","-471.5","-471.5","-561.2","-561.2","-561.2"
"917","-659.1","-659.1","-659.1","-484","-484","-484","-463.3","-463.3","-463.3","-669.9","-669.9","-669.9"
"918","-651.3","-651.3","-651.3","-512.2","-512.2","-512.2","-518.1","-518.1","-518.1","-660.5","-660.5","-660.5"
"919","-596.4","-596.4","-596.4","-523.1","-523.1","-523.1","-431.2","-431.2","-431.2","-680.1","-680.1","-680.1"
"920","-578.8","-578.8","-578.8","-456.6","-456.6","-456.6","-512.8","-512.8","-512.8","-605.4","-605.4","-605.4"
"921","-555.4","-555.4","-555.4","-528.4","-528.4","-528.4","-523.8","-523.8","-523.8","-613.1","-613.1","-613.1"
"922","-530.1","-530.1","-530.1","-458.4","-458.4","-458.4","-462.8","-462.8","-462.8","-639.1","-639.1","-639.1"
"923","-650.8","-650.8","-650.8","-461.6","-461.6","-461.6","-473.6","-473.6","-473.6","-626.6","-626.6","-626.6"
"924","-599","-599","-599","-472.7","-472.7","-472.7","-492.6","-492.6","-492.6","-646.1","-646.1","-646.1"
"925","-607","-607","-607","-451.3","-451.3","-451.3","-481.4","-481.4","-481.4","-660.9","-660.9","-660.9"
"926","-602.9","-602.9","-602.9","-455.6","-455.6","-455.6","-471.9","-471.9","-471.9","-633.9","-633.9","-633.9"
"927","-639.9","-639.9","-639.9","-539.8","-539.8","-539.8","-526.1","-526.1","-526.1","-638.7","-638.7","-638.7"
"928","-599.9","-599.9","-599.9","-480.5","-480.5","-480.5","-488.6","-488.6","-488.6","-629.4","-629.4","-629.4"
"929","-596.2","-596.2","-596.2","-522.7","-522.7","-522.7","-497.2","-497.2","-497.2","-614.8","-614.8","-614.8"
"930","-604.5","-604.5","-604.5","-448.5","-448.5","-448.5","-501.7","-501.7","-501.7","-693.7","-693.7","-693.7"
"931","-586","-586","-586","-442","-442","-442","-506","-506","-506","-600.2","-600.2","-600.2"
"932","-647.9","-647.9","-647.9","-459.9","-459.9","-459.9","-555.9","-555.9","-555.9","-635.9","-635.9","-635.9"
"933","-540.2","-540.2","-540.2","-534.8","-534.8","-534.8","-488","-488","-488","-633.1","-633.1","-633.1"
"934","-600","-600","-600","-461.6","-461.6","-461.6","-472.4","-472.4","-472.4","-597.8","-597.8","-597.8"
"935","-680.1","-680.1","-680.1","-481.8","-481.8","-481.8","-429.8","-429.8","-429.8","-633.1","-633.1","-633.1"
"936","-587","-587","-587","-452.8","-452.8","-452.8","-492.1","-492.1","-492.1","-631.8","-631.8","-631.8"
"937","-586.5","-586.5","-586.5","-489.5","-489.5","-489.5","-481.9","-481.9","-481.9","-608","-608","-608"
"938","-567.9","-567.9","-567.9","-433.6","-433.6","-433.6","-535","-535","-535","-666.2","-666.2","-666.2"
"939","-603.7","-603.7","-603.7","-480.2","-480.2","-480.2","-507.9","-507.9","-507.9","-648.3","-648.3","-648.3"
"940","-532.3","-532.3","-532.3","-432","-432","-432","-457.2","-457.2","-457.2","-738.4","-738.4","-738.4"
"941","-562.2","-562.2","-562.2","-441","-441","-441","-462.5","-462.5","-462.5","-635.4","-635.4","-635.4"
"942","-613.3","-613.3","-613.3","-484.9","-484.9","-484.9","-499.9","-499.9","-499.9","-638.2","-638.2","-638.2"
"943","-626.5","-626.5","-626.5","-550.9","-550.9","-550.9","-555.4","-555.4","-555.4","-632.9","-632.9","-632.9"
"944","-638.7","-638.7","-638.7","-436.4","-436.4","-436.4","-514.2","-514.2","-514.2","-640","-640","-640"
"945","-507.9","-507.9","-507.9","-518.9","-518.9","-518.9","-478.3","-478.3","-478.3","-556.3","-556.3","-556.3"
"946","-549.5","-549.5","-549.5","-377.8","-377.8","-377.8","-498","-498","-498","-601.5","-601.5","-601.5"
"947","-666","-666","-666","-497.1","-497.1","-497.1","-577.4","-577.4","-577.4","-655.4","-655.4","-655.4"
"948","-552.7","-552.7","-552.7","-425.3","-425.3","-425.3","-534.9","-534.9","-534.9","-564.1","-564.1","-564.1"
"949","-681.8","-681.8","-681.8","-459.4","-459.4","-459.4","-469.4","-469.4","-469.4","-585.7","-585.7","-585.7"
"950","-662.9","-662.9","-662.9","-448.6","-448.6","-448.6","-499.4","-499.4","-499.4","-710.2","-710.2","-710.2"
"951","-641.6","-641.6","-641.6","-492.1","-492.1","-492.1","-423.5","-423.5","-423.5","-698.4","-698.4","-698.4"
"952","-616","-616","-616","-481.3","-481.3","-481.3","-523.7","-523.7","-523.7","-676.4","-676.4","-676.4"
"953","-592.5","-592.5","-592.5","-544.4","-544.4","-544.4","-438.7","-438.7","-438.7","-635.1","-635.1","-635.1"
"954","-620.1","-620.1","-620.1","-520.3","-520.3","-520.3","-436.3","-436.3","-436.3","-734.6","-734.6","-734.6"
"955","-615.8","-615.8","-615.8","-485.2","-485.2","-485.2","-494.4","-494.4","-494.4","-665.6","-665.6","-665.6"
"956","-541.5","-541.5","-541.5","-549.8","-549.8","-549.8","-488.1","-488.1","-488.1","-686","-686","-686"
"957","-498.6","-498.6","-498.6","-486.8","-486.8","-486.8","-525.5","-525.5","-525.5","-570.6","-570.6","-570.6"
"958","-652","-652","-652","-465.3","-465.3","-465.3","-499.6","-499.6","-499.6","-665.8","-665.8","-665.8"
"959","-610.4","-610.4","-610.4","-466.6","-466.6","-466.6","-493.2","-493.2","-493.2","-687.6","-687.6","-687.6"
"960","-671.4","-671.4","-671.4","-467.6","-467.6","-467.6","-554.9","-554.9","-554.9","-618.2","-618.2","-618.2"
"961","-630.9","-630.9","-630.9","-508.3","-508.3","-508.3","-458.7","-458.7","-458.7","-635.4","-635.4","-635.4"
"962","-623","-623","-623","-430.6","-430.6","-430.6","-530.6","-530.6","-530.6","-597.9","-597.9","-597.9"
"963","-537.2","-537.2","-537.2","-480.5","-480.5","-480.5","-411.3","-411.3","-411.3","-681","-681","-681"
"964","-577.2","-577.2","-577.2","-464.9","-464.9","-464.9","-532.7","-532.7","-532.7","-603.4","-603.4","-603.4"
"965","-601.2","-601.2","-601.2","-459.8","-459.8","-459.8","-498.1","-498.1","-498.1","-629.7","-629.7","-629.7"
"966","-642.1","-642.1","-642.1","-443.5","-443.5","-443.5","-459.4","-459.4","-459.4","-658.2","-658.2","-658.2"
"967","-590","-590","-590","-457.6","-457.6","-457.6","-430","-430","-430","-568.1","-568.1","-568.1"
"968","-671.5","-671.5","-671.5","-547.7","-547.7","-547.7","-503.1","-503.1","-503.1","-611.2","-611.2","-611.2"
"969","-708.8","-708.8","-708.8","-427.2","-427.2","-427.2","-451.3","-451.3","-451.3","-649","-649","-649"
"970","-597.3","-597.3","-597.3","-482.2","-482.2","-482.2","-500.1","-500.1","-500.1","-601","-601","-601"
"971","-646.1","-646.1","-646.1","-442.5","-442.5","-442.5","-438.4","-438.4","-438.4","-628.8","-628.8","-628.8"
"972","-543.2","-543.2","-543.2","-451.1","-451.1","-451.1","-455.1","-455.1","-455.1","-711","-711","-711"
"973","-557.5","-557.5","-557.5","-500.4","-500.4","-500.4","-472.4","-472.4","-472.4","-570.6","-570.6","-570.6"
"974","-533.7","-533.7","-533.7","-496.6","-496.6","-496.6","-494.9","-494.9","-494.9","-630.7","-630.7","-630.7"
"975","-515.4","-515.4","-515.4","-424.1","-424.1","-424.1","-448.9","-448.9","-448.9","-656.4","-656.4","-656.4"
"976","-598.8","-598.8","-598.8","-437.5","-437.5","-437.5","-540.1","-540.1","-540.1","-569.5","-569.5","-569.5"
"977","-621.4","-621.4","-621.4","-499.5","-499.5","-499.5","-494.4","-494.4","-494.4","-645.9","-645.9","-645.9"
"978","-635.1","-635.1","-635.1","-488.5","-488.5","-488.5","-488.8","-488.8","-488.8","-550.3","-550.3","-550.3"
"979","-558.8","-558.8","-558.8","-518.5","-518.5","-518.5","-504.5","-504.5","-504.5","-637.4","-637.4","-637.4"
"980","-671.6","-671.6","-671.6","-425.6","-425.6","-425.6","-495.2","-495.2","-495.2","-615","-615","-615"
"981","-601.1","-601.1","-601.1","-468.1","-468.1","-468.1","-478.2","-478.2","-478.2","-573","-573","-573"
"982","-612.8","-612.8","-612.8","-492.7","-492.7","-492.7","-533.4","-533.4","-533.4","-706.4","-706.4","-706.4"
"983","-608.4","-608.4","-608.4","-476.9","-476.9","-476.9","-451.6","-451.6","-451.6","-633.5","-633.5","-633.5"
"984","-603.3","-603.3","-603.3","-572","-572","-572","-500.3","-500.3","-500.3","-612.3","-612.3","-612.3"
"985","-585.4","-585.4","-585.4","-478.6","-478.6","-478.6","-513.9","-513.9","-513.9","-617.9","-617.9","-617.9"
"986","-620.8","-620.8","-620.8","-483","-483","-483","-520.4","-520.4","-520.4","-621.3","-621.3","-621.3"
"987","-637.5","-637.5","-637.5","-484.9","-484.9","-484.9","-410.7","-410.7","-410.7","-618.1","-618.1","-618.1"
"988","-616.6","-616.6","-616.6","-510.1","-510.1","-510.1","-543.9","-543.9","-543.9","-582.1","-582.1","-582.1"
"989","-613.1","-613.1","-613.1","-489.4","-489.4","-489.4","-539.9","-539.9","-539.9","-514.5","-514.5","-514.5"
"990","-689","-689","-689","-432","-432","-432","-531","-531","-531","-657","-657","-657"
"991","-648.5","-648.5","-648.5","-478.8","-478.8","-478.8","-532.4","-532.4","-532.4","-613.8","-613.8","-613.8"
"992","-627.9","-627.9","-627.9","-515.4","-515.4","-515.4","-477.6","-477.6","-477.6","-680.1","-680.1","-680.1"
"993","-591.2","-591.2","-591.2","-495","-495","-495","-474.4","-474.4","-474.4","-610.9","-610.9","-610.9"
"994","-736.2","-736.2","-736.2","-512.3","-512.3","-512.3","-522.7","-522.7","-522.7","-596.2","-596.2","-596.2"
"995","-679.7","-679.7","-679.7","-474","-474","-474","-492.4","-492.4","-492.4","-623.9","-623.9","-623.9"
"996","-708.4","-708.4","-708.4","-482.7","-482.7","-482.7","-486.4","-486.4","-486.4","-586.4","-586.4","-586.4"
"997","-622.6","-622.6","-622.6","-411.8","-411.8","-411.8","-535.6","-535.6","-535.6","-677.9","-677.9","-677.9"
"998","-626.8","-626.8","-626.8","-463.8","-463.8","-463.8","-506.1","-506.1","-506.1","-604.6","-604.6","-604.6"
"999","-560.1","-560.1","-560.1","-471.6","-471.6","-471.6","-503.1","-503.1","-503.1","-600.1","-600.1","-600.1"
