epoch,mpe-simple-tag-v1_magic_no_mFalse_vTrue_ming - episode_return,mpe-simple-tag-v1_magic_no_mFalse_vTrue_ming - episode_return__MIN,mpe-simple-tag-v1_magic_no_mFalse_vTrue_ming - episode_return__MAX,mpe-simple-tag-v1_ic3net_no_mFalse_vTrue_ming - episode_return,mpe-simple-tag-v1_ic3net_no_mFalse_vTrue_ming - episode_return__MIN,mpe-simple-tag-v1_ic3net_no_mFalse_vTrue_ming - episode_return__MAX,mpe-simple-tag-v1_teamcomm_no_mFalse_vTrue_ming - episode_return,mpe-simple-tag-v1_teamcomm_no_mFalse_vTrue_ming - episode_return__MIN,mpe-simple-tag-v1_teamcomm_no_mFalse_vTrue_ming - episode_return__MAX,mpe-simple-tag-v1_commnet_no_mFalse_vTrue_ming - episode_return,mpe-simple-tag-v1_commnet_no_mFalse_vTrue_ming - episode_return__MIN,mpe-simple-tag-v1_commnet_no_mFalse_vTrue_ming - episode_return__MAX,mpe-simple-tag-v1_tiecomm_no_mFalse_vTrue_ming - episode_return,mpe-simple-tag-v1_tiecomm_no_mFalse_vTrue_ming - episode_return__MIN,mpe-simple-tag-v1_tiecomm_no_mFalse_vTrue_ming - episode_return__MAX,mpe-simple-tag-v1_tarmac_no_mFalse_vTrue_ming - episode_return,mpe-simple-tag-v1_tarmac_no_mFalse_vTrue_ming - episode_return__MIN,mpe-simple-tag-v1_tarmac_no_mFalse_vTrue_ming - episode_return__MAX
97,44.15789474,44.15789474,44.15789474,84.31578947,84.31578947,84.31578947,114.5789474,114.5789474,114.5789474,70.78947368,70.78947368,70.78947368,127,127,127,57.31578947,57.31578947,57.31578947
98,38.52631579,38.52631579,38.52631579,120.6315789,120.6315789,120.6315789,102.1578947,102.1578947,102.1578947,87,87,87,163.4736842,163.4736842,163.4736842,68.36842105,68.36842105,68.36842105
99,65.47368421,65.47368421,65.47368421,79.15789474,79.15789474,79.15789474,108.7894737,108.7894737,108.7894737,100.7368421,100.7368421,100.7368421,177.3157895,177.3157895,177.3157895,61.31578947,61.31578947,61.31578947
100,68.21052632,68.21052632,68.21052632,88.10526316,88.10526316,88.10526316,135,135,135,66.63157895,66.63157895,66.63157895,167.3684211,167.3684211,167.3684211,86.52631579,86.52631579,86.52631579
101,69.21052632,69.21052632,69.21052632,78.10526316,78.10526316,78.10526316,110.7368421,110.7368421,110.7368421,65.31578947,65.31578947,65.31578947,81.52631579,81.52631579,81.52631579,75.57894737,75.57894737,75.57894737
102,73.31578947,73.31578947,73.31578947,88.84210526,88.84210526,88.84210526,143.1052632,143.1052632,143.1052632,59.26315789,59.26315789,59.26315789,175.5263158,175.5263158,175.5263158,52.47368421,52.47368421,52.47368421
103,60.31578947,60.31578947,60.31578947,66.15789474,66.15789474,66.15789474,92.26315789,92.26315789,92.26315789,73.05263158,73.05263158,73.05263158,140.8421053,140.8421053,140.8421053,56.21052632,56.21052632,56.21052632
104,59.47368421,59.47368421,59.47368421,107.2631579,107.2631579,107.2631579,93.05263158,93.05263158,93.05263158,83.10526316,83.10526316,83.10526316,155.5263158,155.5263158,155.5263158,84.84210526,84.84210526,84.84210526
105,63,63,63,89.63157895,89.63157895,89.63157895,161.5789474,161.5789474,161.5789474,71.84210526,71.84210526,71.84210526,104.8421053,104.8421053,104.8421053,54.21052632,54.21052632,54.21052632
106,65.36842105,65.36842105,65.36842105,81.26315789,81.26315789,81.26315789,130.0526316,130.0526316,130.0526316,78.52631579,78.52631579,78.52631579,106.8421053,106.8421053,106.8421053,83.47368421,83.47368421,83.47368421
107,60.15789474,60.15789474,60.15789474,64.57894737,64.57894737,64.57894737,78.10526316,78.10526316,78.10526316,74.84210526,74.84210526,74.84210526,105.4736842,105.4736842,105.4736842,75.47368421,75.47368421,75.47368421
108,46.94736842,46.94736842,46.94736842,78.26315789,78.26315789,78.26315789,105.2631579,105.2631579,105.2631579,97.36842105,97.36842105,97.36842105,178.8421053,178.8421053,178.8421053,48.84210526,48.84210526,48.84210526
109,53.89473684,53.89473684,53.89473684,95.78947368,95.78947368,95.78947368,116.0526316,116.0526316,116.0526316,88.52631579,88.52631579,88.52631579,131,131,131,65.73684211,65.73684211,65.73684211
110,80.05263158,80.05263158,80.05263158,118,118,118,94.84210526,94.84210526,94.84210526,49.68421053,49.68421053,49.68421053,107.1052632,107.1052632,107.1052632,104.3684211,104.3684211,104.3684211
111,77.42105263,77.42105263,77.42105263,58.84210526,58.84210526,58.84210526,136.0526316,136.0526316,136.0526316,70.47368421,70.47368421,70.47368421,146.1578947,146.1578947,146.1578947,97,97,97
112,66.68421053,66.68421053,66.68421053,66.21052632,66.21052632,66.21052632,149.7894737,149.7894737,149.7894737,101.1052632,101.1052632,101.1052632,108.2631579,108.2631579,108.2631579,79.84210526,79.84210526,79.84210526
113,71.21052632,71.21052632,71.21052632,73.42105263,73.42105263,73.42105263,83.36842105,83.36842105,83.36842105,56.15789474,56.15789474,56.15789474,158.3157895,158.3157895,158.3157895,84.73684211,84.73684211,84.73684211
114,83.15789474,83.15789474,83.15789474,112.9473684,112.9473684,112.9473684,102.7894737,102.7894737,102.7894737,71.68421053,71.68421053,71.68421053,174,174,174,44.15789474,44.15789474,44.15789474
115,83.05263158,83.05263158,83.05263158,66.84210526,66.84210526,66.84210526,114.3684211,114.3684211,114.3684211,81.21052632,81.21052632,81.21052632,152.4736842,152.4736842,152.4736842,41.63157895,41.63157895,41.63157895
116,69.63157895,69.63157895,69.63157895,78.42105263,78.42105263,78.42105263,124.6842105,124.6842105,124.6842105,52.89473684,52.89473684,52.89473684,155.1578947,155.1578947,155.1578947,56.36842105,56.36842105,56.36842105
117,59.89473684,59.89473684,59.89473684,84.10526316,84.10526316,84.10526316,159.4736842,159.4736842,159.4736842,78.78947368,78.78947368,78.78947368,103.5789474,103.5789474,103.5789474,71.84210526,71.84210526,71.84210526
118,36.78947368,36.78947368,36.78947368,29.73684211,29.73684211,29.73684211,101.5263158,101.5263158,101.5263158,71.21052632,71.21052632,71.21052632,151.9473684,151.9473684,151.9473684,75.68421053,75.68421053,75.68421053
119,70.36842105,70.36842105,70.36842105,94.31578947,94.31578947,94.31578947,137.0526316,137.0526316,137.0526316,86.94736842,86.94736842,86.94736842,154.2105263,154.2105263,154.2105263,69.89473684,69.89473684,69.89473684
120,62.73684211,62.73684211,62.73684211,103.1578947,103.1578947,103.1578947,149.2105263,149.2105263,149.2105263,61,61,61,106.1052632,106.1052632,106.1052632,95.57894737,95.57894737,95.57894737
121,41.31578947,41.31578947,41.31578947,95.31578947,95.31578947,95.31578947,149.5263158,149.5263158,149.5263158,42.68421053,42.68421053,42.68421053,109.2631579,109.2631579,109.2631579,88.42105263,88.42105263,88.42105263
122,56.47368421,56.47368421,56.47368421,87.57894737,87.57894737,87.57894737,92.73684211,92.73684211,92.73684211,76.42105263,76.42105263,76.42105263,143.2105263,143.2105263,143.2105263,75.94736842,75.94736842,75.94736842
123,86.05263158,86.05263158,86.05263158,87.63157895,87.63157895,87.63157895,100.8947368,100.8947368,100.8947368,98.78947368,98.78947368,98.78947368,134.1052632,134.1052632,134.1052632,79.21052632,79.21052632,79.21052632
124,78.78947368,78.78947368,78.78947368,84,84,84,73.26315789,73.26315789,73.26315789,76.78947368,76.78947368,76.78947368,189.6315789,189.6315789,189.6315789,81.73684211,81.73684211,81.73684211
125,67.78947368,67.78947368,67.78947368,51.52631579,51.52631579,51.52631579,130.5263158,130.5263158,130.5263158,75.15789474,75.15789474,75.15789474,164.1052632,164.1052632,164.1052632,93.63157895,93.63157895,93.63157895
126,68.89473684,68.89473684,68.89473684,92.15789474,92.15789474,92.15789474,130.4736842,130.4736842,130.4736842,67.31578947,67.31578947,67.31578947,134.1052632,134.1052632,134.1052632,77.31578947,77.31578947,77.31578947
127,81.42105263,81.42105263,81.42105263,153.5263158,153.5263158,153.5263158,129.3684211,129.3684211,129.3684211,91.15789474,91.15789474,91.15789474,144.7894737,144.7894737,144.7894737,75.05263158,75.05263158,75.05263158
128,61.52631579,61.52631579,61.52631579,70.68421053,70.68421053,70.68421053,127.3684211,127.3684211,127.3684211,98.68421053,98.68421053,98.68421053,131.1578947,131.1578947,131.1578947,71.05263158,71.05263158,71.05263158
129,62.26315789,62.26315789,62.26315789,78,78,78,134.9473684,134.9473684,134.9473684,66.84210526,66.84210526,66.84210526,113.4210526,113.4210526,113.4210526,101.3157895,101.3157895,101.3157895
130,83.84210526,83.84210526,83.84210526,96.10526316,96.10526316,96.10526316,105.6315789,105.6315789,105.6315789,92.57894737,92.57894737,92.57894737,74,74,74,89.21052632,89.21052632,89.21052632
131,102.0526316,102.0526316,102.0526316,105.5263158,105.5263158,105.5263158,113.1578947,113.1578947,113.1578947,61.84210526,61.84210526,61.84210526,125.4210526,125.4210526,125.4210526,108.2631579,108.2631579,108.2631579
132,76.78947368,76.78947368,76.78947368,101.7368421,101.7368421,101.7368421,104.7894737,104.7894737,104.7894737,81.47368421,81.47368421,81.47368421,147.7894737,147.7894737,147.7894737,108.7894737,108.7894737,108.7894737
133,67.94736842,67.94736842,67.94736842,110.3157895,110.3157895,110.3157895,113.6842105,113.6842105,113.6842105,104.6315789,104.6315789,104.6315789,123.3157895,123.3157895,123.3157895,60.36842105,60.36842105,60.36842105
134,77.10526316,77.10526316,77.10526316,81.10526316,81.10526316,81.10526316,80.05263158,80.05263158,80.05263158,59.89473684,59.89473684,59.89473684,143.6315789,143.6315789,143.6315789,96.42105263,96.42105263,96.42105263
135,47.89473684,47.89473684,47.89473684,92.31578947,92.31578947,92.31578947,89.10526316,89.10526316,89.10526316,68.68421053,68.68421053,68.68421053,177.1052632,177.1052632,177.1052632,102.5263158,102.5263158,102.5263158
136,55.57894737,55.57894737,55.57894737,98,98,98,111.4736842,111.4736842,111.4736842,96.31578947,96.31578947,96.31578947,129.7894737,129.7894737,129.7894737,77.94736842,77.94736842,77.94736842
137,51.21052632,51.21052632,51.21052632,71.57894737,71.57894737,71.57894737,81.52631579,81.52631579,81.52631579,87.63157895,87.63157895,87.63157895,208.0526316,208.0526316,208.0526316,119,119,119
138,101,101,101,67.78947368,67.78947368,67.78947368,107.5789474,107.5789474,107.5789474,86.36842105,86.36842105,86.36842105,141.7368421,141.7368421,141.7368421,98,98,98
139,66.52631579,66.52631579,66.52631579,90.63157895,90.63157895,90.63157895,96.52631579,96.52631579,96.52631579,69.63157895,69.63157895,69.63157895,121.8421053,121.8421053,121.8421053,86.73684211,86.73684211,86.73684211
140,80,80,80,80.36842105,80.36842105,80.36842105,94.47368421,94.47368421,94.47368421,76.89473684,76.89473684,76.89473684,166.6315789,166.6315789,166.6315789,47.10526316,47.10526316,47.10526316
141,38.15789474,38.15789474,38.15789474,49.63157895,49.63157895,49.63157895,99.36842105,99.36842105,99.36842105,88.78947368,88.78947368,88.78947368,189.2631579,189.2631579,189.2631579,97.31578947,97.31578947,97.31578947
142,97.68421053,97.68421053,97.68421053,52.42105263,52.42105263,52.42105263,96.21052632,96.21052632,96.21052632,68.26315789,68.26315789,68.26315789,132.6315789,132.6315789,132.6315789,71.21052632,71.21052632,71.21052632
143,65.52631579,65.52631579,65.52631579,79.84210526,79.84210526,79.84210526,111.1578947,111.1578947,111.1578947,57.36842105,57.36842105,57.36842105,186.2631579,186.2631579,186.2631579,125.5263158,125.5263158,125.5263158
144,72.10526316,72.10526316,72.10526316,107.8421053,107.8421053,107.8421053,69.94736842,69.94736842,69.94736842,94.42105263,94.42105263,94.42105263,180.1052632,180.1052632,180.1052632,79.57894737,79.57894737,79.57894737
145,67.26315789,67.26315789,67.26315789,67.31578947,67.31578947,67.31578947,109.1578947,109.1578947,109.1578947,84.78947368,84.78947368,84.78947368,102.1052632,102.1052632,102.1052632,110.4736842,110.4736842,110.4736842
146,101.1578947,101.1578947,101.1578947,95.26315789,95.26315789,95.26315789,127.4210526,127.4210526,127.4210526,66.57894737,66.57894737,66.57894737,84.21052632,84.21052632,84.21052632,120,120,120
147,59.57894737,59.57894737,59.57894737,86.21052632,86.21052632,86.21052632,100.6315789,100.6315789,100.6315789,106.5263158,106.5263158,106.5263158,79,79,79,103.0526316,103.0526316,103.0526316
148,109.8421053,109.8421053,109.8421053,70.94736842,70.94736842,70.94736842,107.3684211,107.3684211,107.3684211,126,126,126,123.1052632,123.1052632,123.1052632,86.42105263,86.42105263,86.42105263
149,112.3684211,112.3684211,112.3684211,102.1052632,102.1052632,102.1052632,92.52631579,92.52631579,92.52631579,78.73684211,78.73684211,78.73684211,77.10526316,77.10526316,77.10526316,77.36842105,77.36842105,77.36842105
150,68.68421053,68.68421053,68.68421053,72.42105263,72.42105263,72.42105263,95.57894737,95.57894737,95.57894737,100.4736842,100.4736842,100.4736842,162.1052632,162.1052632,162.1052632,88.52631579,88.52631579,88.52631579
151,92.63157895,92.63157895,92.63157895,58.73684211,58.73684211,58.73684211,97.78947368,97.78947368,97.78947368,91.52631579,91.52631579,91.52631579,116.0526316,116.0526316,116.0526316,65.42105263,65.42105263,65.42105263
152,60.78947368,60.78947368,60.78947368,93.63157895,93.63157895,93.63157895,123.8421053,123.8421053,123.8421053,62.42105263,62.42105263,62.42105263,133.2631579,133.2631579,133.2631579,71.84210526,71.84210526,71.84210526
153,81.21052632,81.21052632,81.21052632,77.78947368,77.78947368,77.78947368,65.42105263,65.42105263,65.42105263,107.5789474,107.5789474,107.5789474,135.5263158,135.5263158,135.5263158,61,61,61
154,72.05263158,72.05263158,72.05263158,82.78947368,82.78947368,82.78947368,129.6315789,129.6315789,129.6315789,66.78947368,66.78947368,66.78947368,98.10526316,98.10526316,98.10526316,80.94736842,80.94736842,80.94736842
155,80.63157895,80.63157895,80.63157895,62.10526316,62.10526316,62.10526316,84.68421053,84.68421053,84.68421053,108.6842105,108.6842105,108.6842105,104.2631579,104.2631579,104.2631579,95.42105263,95.42105263,95.42105263
156,70.78947368,70.78947368,70.78947368,46.52631579,46.52631579,46.52631579,143.8947368,143.8947368,143.8947368,103.1578947,103.1578947,103.1578947,62.78947368,62.78947368,62.78947368,76.52631579,76.52631579,76.52631579
157,81.73684211,81.73684211,81.73684211,110.4210526,110.4210526,110.4210526,106.9473684,106.9473684,106.9473684,70.89473684,70.89473684,70.89473684,112.0526316,112.0526316,112.0526316,69.26315789,69.26315789,69.26315789
158,100.1052632,100.1052632,100.1052632,71.84210526,71.84210526,71.84210526,114.6842105,114.6842105,114.6842105,57.47368421,57.47368421,57.47368421,126.0526316,126.0526316,126.0526316,97.42105263,97.42105263,97.42105263
159,60.57894737,60.57894737,60.57894737,61.89473684,61.89473684,61.89473684,157.2105263,157.2105263,157.2105263,80.31578947,80.31578947,80.31578947,136.0526316,136.0526316,136.0526316,60.36842105,60.36842105,60.36842105
160,67.84210526,67.84210526,67.84210526,63.52631579,63.52631579,63.52631579,106.2105263,106.2105263,106.2105263,91.10526316,91.10526316,91.10526316,92.94736842,92.94736842,92.94736842,85.63157895,85.63157895,85.63157895
161,87.89473684,87.89473684,87.89473684,53.89473684,53.89473684,53.89473684,98.26315789,98.26315789,98.26315789,85.52631579,85.52631579,85.52631579,118.3684211,118.3684211,118.3684211,67.63157895,67.63157895,67.63157895
162,75.52631579,75.52631579,75.52631579,72.21052632,72.21052632,72.21052632,98.68421053,98.68421053,98.68421053,74.26315789,74.26315789,74.26315789,97.68421053,97.68421053,97.68421053,78.47368421,78.47368421,78.47368421
163,58.84210526,58.84210526,58.84210526,77.21052632,77.21052632,77.21052632,97.84210526,97.84210526,97.84210526,89.05263158,89.05263158,89.05263158,136.0526316,136.0526316,136.0526316,85.89473684,85.89473684,85.89473684
164,100.1052632,100.1052632,100.1052632,50.15789474,50.15789474,50.15789474,116.1052632,116.1052632,116.1052632,83.57894737,83.57894737,83.57894737,122.3157895,122.3157895,122.3157895,100.3157895,100.3157895,100.3157895
165,116.3684211,116.3684211,116.3684211,69.57894737,69.57894737,69.57894737,108.1578947,108.1578947,108.1578947,64.73684211,64.73684211,64.73684211,73.21052632,73.21052632,73.21052632,89.36842105,89.36842105,89.36842105
166,99.84210526,99.84210526,99.84210526,74.10526316,74.10526316,74.10526316,107.9473684,107.9473684,107.9473684,64.68421053,64.68421053,64.68421053,136.3684211,136.3684211,136.3684211,107.6315789,107.6315789,107.6315789
167,88.42105263,88.42105263,88.42105263,45.10526316,45.10526316,45.10526316,129.5263158,129.5263158,129.5263158,99.78947368,99.78947368,99.78947368,139.5263158,139.5263158,139.5263158,86.10526316,86.10526316,86.10526316
168,82.68421053,82.68421053,82.68421053,59.63157895,59.63157895,59.63157895,111.3157895,111.3157895,111.3157895,101.9473684,101.9473684,101.9473684,122.8421053,122.8421053,122.8421053,136.2105263,136.2105263,136.2105263
169,97.21052632,97.21052632,97.21052632,53.21052632,53.21052632,53.21052632,144.1052632,144.1052632,144.1052632,54.05263158,54.05263158,54.05263158,127.6315789,127.6315789,127.6315789,110.1052632,110.1052632,110.1052632
170,105.2631579,105.2631579,105.2631579,58.89473684,58.89473684,58.89473684,133.4736842,133.4736842,133.4736842,62.57894737,62.57894737,62.57894737,71.94736842,71.94736842,71.94736842,120.6842105,120.6842105,120.6842105
171,53.89473684,53.89473684,53.89473684,36.78947368,36.78947368,36.78947368,148.0526316,148.0526316,148.0526316,72.10526316,72.10526316,72.10526316,125.2105263,125.2105263,125.2105263,92.94736842,92.94736842,92.94736842
172,99.31578947,99.31578947,99.31578947,78.57894737,78.57894737,78.57894737,143.6315789,143.6315789,143.6315789,78.89473684,78.89473684,78.89473684,75.26315789,75.26315789,75.26315789,71.05263158,71.05263158,71.05263158
173,113.7368421,113.7368421,113.7368421,72.68421053,72.68421053,72.68421053,147.5789474,147.5789474,147.5789474,109.7368421,109.7368421,109.7368421,89.05263158,89.05263158,89.05263158,104.4736842,104.4736842,104.4736842
174,107.2105263,107.2105263,107.2105263,45.73684211,45.73684211,45.73684211,87.63157895,87.63157895,87.63157895,126,126,126,129.3157895,129.3157895,129.3157895,80.36842105,80.36842105,80.36842105
175,122.1578947,122.1578947,122.1578947,64.84210526,64.84210526,64.84210526,157.8421053,157.8421053,157.8421053,60.94736842,60.94736842,60.94736842,180.4736842,180.4736842,180.4736842,118.7368421,118.7368421,118.7368421
176,112.7368421,112.7368421,112.7368421,70.15789474,70.15789474,70.15789474,146.2631579,146.2631579,146.2631579,65.52631579,65.52631579,65.52631579,80.73684211,80.73684211,80.73684211,46.26315789,46.26315789,46.26315789
177,135.5263158,135.5263158,135.5263158,62.52631579,62.52631579,62.52631579,108,108,108,99.73684211,99.73684211,99.73684211,65.94736842,65.94736842,65.94736842,99.89473684,99.89473684,99.89473684
178,110.4210526,110.4210526,110.4210526,52.63157895,52.63157895,52.63157895,148.5789474,148.5789474,148.5789474,85.47368421,85.47368421,85.47368421,139.7368421,139.7368421,139.7368421,79.10526316,79.10526316,79.10526316
179,83.89473684,83.89473684,83.89473684,65.36842105,65.36842105,65.36842105,131.2631579,131.2631579,131.2631579,111.3157895,111.3157895,111.3157895,139.2631579,139.2631579,139.2631579,138.3684211,138.3684211,138.3684211
180,84.89473684,84.89473684,84.89473684,62,62,62,135.6842105,135.6842105,135.6842105,64.05263158,64.05263158,64.05263158,112.6842105,112.6842105,112.6842105,140.1578947,140.1578947,140.1578947
181,125.5263158,125.5263158,125.5263158,42.63157895,42.63157895,42.63157895,133.5789474,133.5789474,133.5789474,109.8421053,109.8421053,109.8421053,76,76,76,102.9473684,102.9473684,102.9473684
182,92.47368421,92.47368421,92.47368421,42.21052632,42.21052632,42.21052632,115.5263158,115.5263158,115.5263158,86.63157895,86.63157895,86.63157895,178.0526316,178.0526316,178.0526316,118.4736842,118.4736842,118.4736842
183,103.3684211,103.3684211,103.3684211,90.94736842,90.94736842,90.94736842,119.9473684,119.9473684,119.9473684,133.3684211,133.3684211,133.3684211,156.4736842,156.4736842,156.4736842,119.7894737,119.7894737,119.7894737
184,104.9473684,104.9473684,104.9473684,70,70,70,157.6315789,157.6315789,157.6315789,96.21052632,96.21052632,96.21052632,116.6842105,116.6842105,116.6842105,93.89473684,93.89473684,93.89473684
185,97.94736842,97.94736842,97.94736842,43.68421053,43.68421053,43.68421053,124.6315789,124.6315789,124.6315789,108.2631579,108.2631579,108.2631579,192.5789474,192.5789474,192.5789474,71.26315789,71.26315789,71.26315789
186,80.84210526,80.84210526,80.84210526,86.36842105,86.36842105,86.36842105,151.4736842,151.4736842,151.4736842,110.6315789,110.6315789,110.6315789,161.9473684,161.9473684,161.9473684,93.57894737,93.57894737,93.57894737
187,121.8421053,121.8421053,121.8421053,53.78947368,53.78947368,53.78947368,140.1052632,140.1052632,140.1052632,107,107,107,125.7368421,125.7368421,125.7368421,93.21052632,93.21052632,93.21052632
188,96.21052632,96.21052632,96.21052632,55.26315789,55.26315789,55.26315789,176.2631579,176.2631579,176.2631579,58.94736842,58.94736842,58.94736842,98.68421053,98.68421053,98.68421053,80.63157895,80.63157895,80.63157895
189,93.52631579,93.52631579,93.52631579,40.57894737,40.57894737,40.57894737,108.1052632,108.1052632,108.1052632,77.52631579,77.52631579,77.52631579,113.8947368,113.8947368,113.8947368,83.21052632,83.21052632,83.21052632
190,124.7894737,124.7894737,124.7894737,54.52631579,54.52631579,54.52631579,117.2631579,117.2631579,117.2631579,104.8421053,104.8421053,104.8421053,203.6315789,203.6315789,203.6315789,109.4736842,109.4736842,109.4736842
191,103.1052632,103.1052632,103.1052632,61.89473684,61.89473684,61.89473684,148.7368421,148.7368421,148.7368421,102.4210526,102.4210526,102.4210526,209.4736842,209.4736842,209.4736842,101.3684211,101.3684211,101.3684211
192,73.89473684,73.89473684,73.89473684,78.89473684,78.89473684,78.89473684,169.3157895,169.3157895,169.3157895,132.2105263,132.2105263,132.2105263,111.8421053,111.8421053,111.8421053,98.31578947,98.31578947,98.31578947
193,88.78947368,88.78947368,88.78947368,58,58,58,130.3157895,130.3157895,130.3157895,108.5263158,108.5263158,108.5263158,153.2631579,153.2631579,153.2631579,119.4736842,119.4736842,119.4736842
194,69.78947368,69.78947368,69.78947368,80.52631579,80.52631579,80.52631579,173.2105263,173.2105263,173.2105263,78.21052632,78.21052632,78.21052632,160.5789474,160.5789474,160.5789474,92.10526316,92.10526316,92.10526316
195,61.63157895,61.63157895,61.63157895,51.89473684,51.89473684,51.89473684,146.2631579,146.2631579,146.2631579,81.84210526,81.84210526,81.84210526,175,175,175,88.47368421,88.47368421,88.47368421
196,105.8947368,105.8947368,105.8947368,36.89473684,36.89473684,36.89473684,108,108,108,101.7894737,101.7894737,101.7894737,193.7368421,193.7368421,193.7368421,105.7894737,105.7894737,105.7894737
197,95.36842105,95.36842105,95.36842105,60.89473684,60.89473684,60.89473684,191.8421053,191.8421053,191.8421053,106.8947368,106.8947368,106.8947368,134.6315789,134.6315789,134.6315789,78.05263158,78.05263158,78.05263158
198,88.42105263,88.42105263,88.42105263,58.10526316,58.10526316,58.10526316,153.1578947,153.1578947,153.1578947,82.10526316,82.10526316,82.10526316,178.7368421,178.7368421,178.7368421,75,75,75
199,86.31578947,86.31578947,86.31578947,75.21052632,75.21052632,75.21052632,176,176,176,91.52631579,91.52631579,91.52631579,162.4736842,162.4736842,162.4736842,90.84210526,90.84210526,90.84210526
200,96.26315789,96.26315789,96.26315789,30.05263158,30.05263158,30.05263158,191.2631579,191.2631579,191.2631579,93.73684211,93.73684211,93.73684211,254.2105263,254.2105263,254.2105263,63.10526316,63.10526316,63.10526316
201,101.7894737,101.7894737,101.7894737,71.05263158,71.05263158,71.05263158,243.9473684,243.9473684,243.9473684,134.6315789,134.6315789,134.6315789,198.1578947,198.1578947,198.1578947,92.10526316,92.10526316,92.10526316
202,115.3157895,115.3157895,115.3157895,68.26315789,68.26315789,68.26315789,140.1578947,140.1578947,140.1578947,62.89473684,62.89473684,62.89473684,192.0526316,192.0526316,192.0526316,115.2105263,115.2105263,115.2105263
203,112.5789474,112.5789474,112.5789474,57.36842105,57.36842105,57.36842105,143.4210526,143.4210526,143.4210526,107.7894737,107.7894737,107.7894737,269.3684211,269.3684211,269.3684211,55.52631579,55.52631579,55.52631579
204,107.8421053,107.8421053,107.8421053,54.89473684,54.89473684,54.89473684,220.3157895,220.3157895,220.3157895,66,66,66,266.4210526,266.4210526,266.4210526,84.10526316,84.10526316,84.10526316
205,109.1578947,109.1578947,109.1578947,77.21052632,77.21052632,77.21052632,170.8947368,170.8947368,170.8947368,77.63157895,77.63157895,77.63157895,288.6842105,288.6842105,288.6842105,80.73684211,80.73684211,80.73684211
206,139.2105263,139.2105263,139.2105263,57.31578947,57.31578947,57.31578947,150.1578947,150.1578947,150.1578947,118.8421053,118.8421053,118.8421053,257.2631579,257.2631579,257.2631579,62.36842105,62.36842105,62.36842105
